generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy,sprite_size,sprite_perimeter,sprite_perimeter_to_size_ratio,sprite_red_mean,sprite_green_mean,sprite_blue_mean,sprite_brightness_mean,sprite_red_sd,sprite_green_sd,sprite_blue_sd,sprite_brightness_sd,sprite_overflow_vertical,sprite_overflow_horizontal
2.0,Normal,1.0,Fire,None,1.7,79.5,2.0,534.0,78.0,84.0,78.0,109.0,85.0,100.0,45.0,50.0,267.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,335.0,74.0,0.2208955223880597,0.6054199590283875,0.5212408545507755,0.3594498097746561,0.49537020778460644,0.33009997458197027,0.2795468847295616,0.1862295842157114,0.2259861470474452,0.0,0.0
2.0,Normal,1.0,Water,None,0.6,9.5,2.0,314.0,50.0,65.0,64.0,44.0,48.0,43.0,45.0,50.0,63.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,198.0,50.0,0.25252525252525254,0.39861358684888104,0.5018221429986136,0.5650425826896415,0.488492770845712,0.22668121780241657,0.2702666651109519,0.32971196325112434,0.24097568573688283,0.0,0.0
2.0,Normal,1.0,Water,None,1.1,25.0,2.0,405.0,65.0,80.0,80.0,59.0,63.0,58.0,45.0,50.0,142.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,287.0,68.0,0.23693379790940766,0.47362164377946303,0.5311744209879075,0.528933524629364,0.511243196465578,0.2838554262793272,0.280891191055192,0.31299624300876216,0.23578439844685153,0.0,0.0
2.0,Normal,1.0,Water,None,2.3,88.8,2.0,530.0,85.0,105.0,100.0,79.0,83.0,78.0,45.0,50.0,239.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,436.0,93.0,0.21330275229357798,0.42266594711279004,0.4679258859507106,0.4929213887389819,0.4611710739341608,0.2731197854286416,0.24433239259982564,0.2647916438726075,0.201850374341687,0.0,0.0
2.0,Normal,1.0,Normal,None,0.8,6.0,3.0,215.0,35.0,46.0,34.0,35.0,45.0,20.0,255.0,50.0,43.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,215.0,68.0,0.31627906976744186,0.5242863657090744,0.4026630186958504,0.3633014135886913,0.4300835993312053,0.2827774257044451,0.19982608351892495,0.1759429561088467,0.21482640222209956,0.026785714285714284,0.0
2.0,Normal,1.0,Normal,None,1.8,32.5,3.0,415.0,85.0,76.0,64.0,45.0,55.0,90.0,90.0,50.0,145.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,269.0,69.0,0.25650557620817843,0.5999271083898244,0.511946934907792,0.38303083315110437,0.4983016254829071,0.3107518989123781,0.27770578895408254,0.19048741601353592,0.2560231243927431,0.0,0.0
2.0,Normal,2.0,Normal,Flying,0.7,21.2,3.0,262.0,60.0,30.0,30.0,36.0,56.0,50.0,255.0,50.0,52.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,185.0,54.0,0.2918918918918919,0.43281399046104924,0.3238579756226815,0.27287758346581875,0.3431831831831832,0.3994140377414495,0.2998471024833805,0.25231806866055134,0.3085971953344167,0.0,0.0
2.0,Normal,2.0,Normal,Flying,1.6,40.8,3.0,452.0,100.0,50.0,50.0,86.0,96.0,70.0,90.0,50.0,158.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,547.0,106.0,0.19378427787934185,0.4538624224827042,0.39754095422446856,0.32673047281069656,0.39271128317262316,0.3118947985932532,0.28799364194189236,0.2169471943147034,0.2695853317661768,0.0,0.0
2.0,Normal,2.0,Bug,Flying,1.0,10.8,3.0,265.0,40.0,20.0,30.0,40.0,80.0,55.0,255.0,50.0,53.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,187.0,53.0,0.28342245989304815,0.5513264129181084,0.46532452553213804,0.36476879521862227,0.4604732445562895,0.3333045024653572,0.2910210051814511,0.2604400685407204,0.26609277724372016,0.0,0.0
2.0,Normal,2.0,Bug,Flying,1.4,35.6,3.0,390.0,55.0,35.0,50.0,55.0,110.0,85.0,90.0,50.0,137.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,218.0,65.0,0.2981651376146789,0.5046950890447922,0.4113689512502248,0.38805540564849794,0.4347064819811716,0.32591861418227297,0.26545572537870654,0.2524494274132864,0.2498833285452269,0.0,0.0
2.0,Normal,2.0,Bug,Poison,0.5,8.5,3.0,250.0,40.0,60.0,40.0,40.0,40.0,30.0,255.0,50.0,50.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,179.0,47.0,0.26256983240223464,0.4089823638952788,0.4747727023770403,0.2912695804578815,0.39167488224340014,0.243096419854118,0.307777328234746,0.17481006625547438,0.19741982630227242,0.0,0.0
2.0,Normal,2.0,Bug,Poison,1.1,33.5,3.0,400.0,70.0,90.0,70.0,60.0,70.0,40.0,90.0,50.0,140.0,800000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,286.0,81.0,0.28321678321678323,0.5378307966543261,0.37485259838201007,0.37695050047991224,0.4298779651720829,0.3352765029350057,0.23016734201591765,0.2811114589908071,0.21848579524366912,0.0,0.0
2.0,Normal,2.0,Poison,Flying,1.8,75.0,2.0,535.0,85.0,90.0,80.0,70.0,80.0,130.0,90.0,50.0,241.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.25,2.0,0.25,0.5,0.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,258.0,101.0,0.39147286821705424,0.4019303845569236,0.3925216598267214,0.5209910320717435,0.43848102548512946,0.21791637980478526,0.21110724298076353,0.29825317748265623,0.2243613311899869,0.0,0.0
2.0,Normal,2.0,Water,Electric,0.5,12.0,3.0,330.0,75.0,38.0,38.0,56.0,56.0,67.0,190.0,50.0,66.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,0.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,194.0,70.0,0.36082474226804123,0.42251869820092985,0.434990903577926,0.331958762886598,0.39648945488848464,0.4005520546068989,0.39547011912001856,0.39192050335660644,0.3515499614126275,0.0,0.0
2.0,Normal,2.0,Water,Electric,1.2,22.5,3.0,460.0,125.0,58.0,58.0,76.0,76.0,67.0,75.0,50.0,161.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,0.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,528.0,138.0,0.26136363636363635,0.5046939988116459,0.5392528223410576,0.5681298276886513,0.5373588829471183,0.3663588647705122,0.3605140053039933,0.4022411271896443,0.34907592707103063,0.0,0.0
2.0,Normal,1.0,Electric,None,0.3,2.0,2.0,205.0,20.0,40.0,15.0,35.0,35.0,60.0,190.0,50.0,41.0,1000000.0,1.0,True,0.5,10.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,160.0,57.0,0.35625,0.4516421568627451,0.42220588235294115,0.2160049019607843,0.3632843137254903,0.4444017664263763,0.4265503390611381,0.20917900880105336,0.35435423940346983,0.0,0.0
2.0,Normal,1.0,Fairy,None,0.3,3.0,3.0,218.0,50.0,25.0,28.0,45.0,55.0,15.0,150.0,140.0,44.0,800000.0,1.0,True,0.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,182.0,45.0,0.24725274725274726,0.6097177332471451,0.4388278388278389,0.3762766645119586,0.4749407455289808,0.41363172547596544,0.30806466580764713,0.27148058595797064,0.32788110505248347,0.0,0.0
2.0,Normal,2.0,Normal,Fairy,0.3,1.0,3.0,210.0,90.0,30.0,15.0,40.0,20.0,15.0,170.0,50.0,42.0,800000.0,1.0,True,0.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,169.0,41.0,0.24260355029585798,0.6934679197122636,0.5334493560737905,0.593247476505395,0.6067215840971498,0.3396045903245704,0.28827484995995306,0.32752095880360255,0.30863256330518113,0.0,0.0
2.0,Normal,1.0,Fairy,None,0.3,1.5,3.0,245.0,35.0,20.0,65.0,40.0,65.0,20.0,190.0,50.0,49.0,800000.0,1.0,True,0.875,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,192.0,45.0,0.234375,0.5625408496732026,0.5404003267973856,0.4300653594771242,0.5110021786492375,0.3901902772385729,0.38292069452488536,0.34146941383937757,0.3589116996385337,0.0,0.0
2.0,Normal,2.0,Fairy,Flying,0.6,3.2,3.0,405.0,55.0,40.0,85.0,80.0,105.0,40.0,75.0,50.0,142.0,800000.0,2.0,True,0.875,10.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,197.0,63.0,0.3197969543147208,0.518702100129392,0.5115955011446203,0.5221857270827114,0.5174944427855745,0.4291924189004082,0.4266581773683488,0.4313454140444796,0.425711128380932,0.0,0.0
2.0,Normal,2.0,Psychic,Flying,0.2,2.0,3.0,320.0,40.0,50.0,45.0,70.0,45.0,70.0,190.0,50.0,64.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,165.0,47.0,0.28484848484848485,0.35534165181224003,0.39125371360665484,0.18112893642305405,0.30924143394731635,0.3433721190291641,0.34763305512989023,0.20208025950114689,0.27600622882656106,0.0,0.0
2.0,Normal,2.0,Psychic,Flying,1.5,15.0,3.0,470.0,65.0,75.0,70.0,95.0,70.0,95.0,75.0,50.0,165.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,522.0,98.0,0.18773946360153257,0.49841484486514903,0.48432875065735104,0.33816392457366085,0.4403025066987204,0.3327445874190087,0.3390596662453094,0.2587401349559232,0.28815480036443775,0.0,0.0
2.0,Normal,1.0,Electric,None,0.6,7.8,2.0,280.0,55.0,40.0,40.0,65.0,45.0,35.0,235.0,50.0,56.0,1059860.0,2.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,271.0,69.0,0.25461254612546125,0.6026626148614427,0.5611316113161131,0.41962231387019755,0.5278055133492511,0.34343888425496716,0.29939370910651797,0.23181825931911293,0.2678768590433649,0.0,0.0
2.0,Normal,1.0,Electric,None,0.8,13.3,2.0,365.0,70.0,55.0,55.0,80.0,60.0,45.0,120.0,50.0,128.0,1059860.0,2.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,272.0,68.0,0.25,0.597419261822376,0.5241349480968859,0.5439158016147635,0.5551566705113418,0.3326212968204344,0.3046278130801501,0.3034691054170642,0.30394574853061074,0.0,0.0
2.0,Normal,1.0,Electric,None,1.4,61.5,2.0,510.0,90.0,75.0,85.0,115.0,90.0,55.0,45.0,50.0,255.0,1059860.0,2.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,280.0,80.0,0.2857142857142857,0.6265406162464986,0.561344537815126,0.32677871148459386,0.5048879551820729,0.3533080812095052,0.3165702852791748,0.2481541425523583,0.2691750646722247,0.0,0.0
2.0,Normal,2.0,Electric,Dragon,1.4,61.5,1.0,610.0,90.0,95.0,105.0,165.0,110.0,45.0,45.0,50.0,275.0,1059860.0,2.0,True,0.5,20.0,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,435.0,112.0,0.2574712643678161,0.6102862294343026,0.561036736533694,0.47426639621365785,0.5485297873938847,0.33769290708223326,0.331897220450534,0.32927293103092237,0.31243950441707363,0.0,0.0
2.0,Normal,1.0,Grass,None,0.4,5.8,2.0,490.0,75.0,80.0,95.0,90.0,100.0,50.0,45.0,50.0,221.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,473.0,102.0,0.2156448202959831,0.5342784894084484,0.47502383617294697,0.27570368527960865,0.42833533695366804,0.3704164247476114,0.32489965568418605,0.17833768062194738,0.2661155385172795,0.0,0.0
2.0,Normal,2.0,Water,Fairy,0.4,8.5,3.0,250.0,70.0,20.0,50.0,20.0,50.0,40.0,190.0,50.0,88.0,800000.0,2.0,True,0.5,10.0,1.0,0.25,0.5,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,220.0,68.0,0.3090909090909091,0.44081996434937615,0.49782531194295904,0.5820142602495543,0.5068865121806297,0.27246618752047774,0.29038840106022107,0.35852752263647486,0.27725289863378516,0.0,0.0
2.0,Normal,2.0,Water,Fairy,0.8,28.5,3.0,420.0,100.0,50.0,80.0,60.0,80.0,50.0,75.0,50.0,210.0,800000.0,2.0,True,0.5,10.0,1.0,0.25,0.5,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,294.0,98.0,0.3333333333333333,0.4034947312258237,0.5243697478991597,0.6253301320528211,0.5177315370592681,0.2588025622978925,0.27874399821613843,0.3532778180665876,0.2668971143454345,0.0,0.0
2.0,Normal,1.0,Rock,None,1.2,38.0,3.0,410.0,70.0,100.0,115.0,30.0,65.0,30.0,65.0,50.0,144.0,1000000.0,1.0,True,0.5,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,465.0,148.0,0.31827956989247314,0.45824161922833656,0.38799072317098887,0.2309424414927261,0.35905826129735047,0.3786627423741313,0.29290038027288773,0.18057241554759024,0.2712136018775351,0.026785714285714284,0.0
2.0,Normal,1.0,Water,None,1.1,33.9,3.0,500.0,90.0,75.0,75.0,90.0,100.0,70.0,45.0,50.0,225.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,0.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,263.0,67.0,0.25475285171102663,0.44735704167598594,0.5903377320509953,0.2896294639528815,0.4424414125599543,0.23640910787476732,0.2984158123709673,0.19195827914397015,0.20018586913714137,0.0,0.0
2.0,Normal,2.0,Grass,Flying,0.4,0.5,3.0,250.0,35.0,35.0,40.0,35.0,55.0,50.0,255.0,50.0,50.0,1059860.0,2.0,True,0.5,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,239.0,74.0,0.30962343096234307,0.518040856509968,0.4576257281155141,0.34987283616375425,0.4418464735964121,0.3267224932328896,0.28006069274496137,0.19803676843825155,0.22191635139760407,0.0,0.0
2.0,Normal,2.0,Grass,Flying,0.6,1.0,3.0,340.0,55.0,45.0,50.0,45.0,65.0,80.0,120.0,50.0,119.0,1059860.0,2.0,True,0.5,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,226.0,50.0,0.22123893805309736,0.48943258719416977,0.623442651396842,0.25505812944646883,0.4559777893458269,0.25665482464761935,0.3083990499300926,0.12288104017460348,0.1828142177213108,0.0,0.0
2.0,Normal,2.0,Grass,Flying,0.8,3.0,3.0,460.0,75.0,55.0,70.0,55.0,95.0,110.0,45.0,50.0,230.0,1059860.0,2.0,True,0.5,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,285.0,62.0,0.21754385964912282,0.6194289645682836,0.6086136910904713,0.5318059855521156,0.5866162137369568,0.3082200464360377,0.29455323749330303,0.2554847951242115,0.2596006048381558,0.0,0.0
2.0,Normal,1.0,Normal,None,0.8,11.5,3.0,360.0,55.0,70.0,55.0,40.0,55.0,85.0,45.0,50.0,72.0,800000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,262.0,79.0,0.3015267175572519,0.5525520131716809,0.5091004340667565,0.4946564885496184,0.5187696452626853,0.3142309410398958,0.2949674465500566,0.28072204544223983,0.2796442836214701,0.0,0.0
2.0,Normal,1.0,Grass,None,0.3,1.8,3.0,180.0,30.0,30.0,30.0,30.0,30.0,30.0,235.0,50.0,36.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,170.0,46.0,0.27058823529411763,0.48136101499423295,0.5181545559400231,0.22659746251441754,0.4087043444828912,0.30416162317448375,0.2989446504179243,0.12049191943487701,0.20326623600035693,0.0,0.0
2.0,Normal,1.0,Grass,None,0.8,8.5,3.0,425.0,75.0,75.0,55.0,105.0,85.0,30.0,120.0,50.0,149.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,274.0,63.0,0.22992700729927007,0.5465292686417634,0.5532989838271074,0.2686703878631745,0.4561662134440151,0.31137803447798534,0.30018312454195534,0.15208083867424646,0.2166358319392749,0.0,0.0
2.0,Normal,2.0,Bug,Flying,1.2,38.0,3.0,390.0,65.0,65.0,45.0,75.0,45.0,95.0,75.0,50.0,78.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,262.0,95.0,0.36259541984732824,0.5104026343361773,0.41679389312977105,0.31176470588235294,0.41298707778276705,0.3264255035008707,0.2965134274772685,0.2535975166130493,0.25322874575787574,0.0,0.0
2.0,Normal,2.0,Water,Ground,0.4,8.5,3.0,210.0,55.0,45.0,45.0,25.0,25.0,15.0,255.0,50.0,42.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,185.0,56.0,0.3027027027027027,0.32508744038155807,0.38872284048754635,0.49691573926868043,0.4035753400459282,0.29335269521252283,0.336481056032058,0.4253951931739808,0.3440070170260215,0.0,0.0
2.0,Normal,2.0,Poison,Ground,0.4,11.0,3.0,210.0,55.0,45.0,45.0,25.0,25.0,15.0,255.0,50.0,42.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,2.0,0.0,1.0,2.0,0.5,0.25,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,333.0,74.0,0.2222222222222222,0.2966319029525489,0.25392700659136647,0.2579596897935998,0.26950619977917173,0.1565350147041,0.13626895463820518,0.14098754940935596,0.14387626356919314,0.01292016806722689,0.0
2.0,Normal,2.0,Water,Ground,1.4,75.0,3.0,430.0,95.0,85.0,85.0,65.0,65.0,35.0,90.0,50.0,151.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,601.0,101.0,0.16805324459234608,0.3783106587060781,0.5797004991680532,0.679012104009657,0.5456744206279294,0.1959729369748584,0.3236721035859564,0.37975367140584526,0.29314443501543863,0.0,0.0
2.0,Normal,1.0,Psychic,None,0.9,26.5,2.0,525.0,65.0,65.0,60.0,130.0,95.0,110.0,45.0,50.0,184.0,1000000.0,1.0,True,0.875,35.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,442.0,149.0,0.33710407239819007,0.4537840475556739,0.41343270339810134,0.4349126075769674,0.43404311951024754,0.3897459419292323,0.32477095864868266,0.35873481052830686,0.35627241597769077,0.0,0.0
2.0,Normal,1.0,Dark,None,1.0,27.0,2.0,525.0,95.0,65.0,110.0,60.0,130.0,65.0,45.0,35.0,184.0,1000000.0,1.0,True,0.875,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,381.0,119.0,0.3123359580052493,0.32913385826771646,0.33879882661726113,0.2813545365652823,0.31642907381675334,0.3083738316376695,0.27662571789231516,0.20697647078724507,0.24208548223634901,0.0,0.0
2.0,Normal,2.0,Dark,Flying,0.5,2.1,3.0,405.0,60.0,85.0,42.0,85.0,42.0,91.0,30.0,35.0,81.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,215.0,71.0,0.3302325581395349,0.34993160054719563,0.363921568627451,0.4300957592339262,0.3813163094695243,0.23967772085833403,0.21292657232971351,0.24690796707294616,0.21121869299441,0.0,0.0
2.0,Normal,2.0,Water,Psychic,2.0,79.5,3.0,490.0,95.0,75.0,80.0,100.0,110.0,30.0,70.0,50.0,172.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,303.0,69.0,0.22772277227722773,0.5924933669837572,0.49869928169287525,0.4705623503526823,0.5205849996764382,0.3006693871793353,0.26402669765229936,0.24942205200772968,0.25295955484310745,0.0,0.0
8.0,Normal,2.0,Poison,Psychic,1.8,79.5,3.0,490.0,95.0,65.0,80.0,110.0,110.0,30.0,70.0,50.0,172.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,714.0,109.0,0.15266106442577032,0.47595979568297914,0.40532212885154056,0.5008073817762398,0.46069643543691996,0.2855368408879303,0.24222886703320204,0.2925753758439753,0.2661379271659334,0.0,0.0
2.0,Normal,1.0,Ghost,None,0.7,1.0,1.0,435.0,60.0,60.0,60.0,85.0,85.0,85.0,45.0,35.0,87.0,800000.0,1.0,True,0.5,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,211.0,50.0,0.23696682464454977,0.3843323111235015,0.39557661927330173,0.4849363442059288,0.4216150915342441,0.21878771337430367,0.17089020780820957,0.23572358527376477,0.1788413679089224,0.0,0.0
2.0,Normal,1.0,Psychic,None,0.5,5.0,1.0,336.0,48.0,72.0,48.0,72.0,48.0,48.0,225.0,50.0,118.0,1000000.0,1.0,False,0.5,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,140.0,56.0,0.4,0.4270028011204482,0.4270028011204482,0.4270028011204482,0.4270028011204482,0.27555387113217444,0.27555387113217444,0.27555387113217444,0.27555387113217444,0.0,0.0
2.0,Normal,1.0,Psychic,None,1.3,28.5,2.0,405.0,190.0,33.0,58.0,33.0,58.0,33.0,45.0,50.0,142.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,581.0,108.0,0.18588640275387264,0.3706118592015119,0.5104451419121865,0.6045830380344909,0.4952133463827298,0.24476356531550333,0.3225866906751996,0.3871313598019619,0.2963889704165389,0.0,0.0
2.0,Normal,2.0,Normal,Psychic,1.5,41.5,3.0,455.0,70.0,80.0,65.0,90.0,65.0,85.0,60.0,50.0,159.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,269.0,85.0,0.3159851301115242,0.5745462497266565,0.4331073693417888,0.30051753043224727,0.43605704983356414,0.3438462764652265,0.2604222467214498,0.23517388441758028,0.24792373458222852,0.0,0.0
2.0,Normal,1.0,Bug,None,0.6,7.2,2.0,290.0,50.0,65.0,90.0,35.0,35.0,15.0,190.0,50.0,58.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,214.0,48.0,0.22429906542056074,0.32972329118563315,0.4421293751145318,0.42565512186182886,0.39916926272066455,0.16477734549492723,0.21444004409542883,0.20480790195032086,0.18442064648910833,0.0,0.0
2.0,Normal,2.0,Bug,Steel,1.2,125.8,2.0,465.0,75.0,90.0,140.0,60.0,60.0,40.0,75.0,50.0,163.0,1000000.0,1.0,True,0.5,20.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,290.0,57.0,0.19655172413793104,0.5915483434753213,0.4856795131845842,0.5494658553076404,0.5422312373225152,0.2938055605664499,0.2411992078133526,0.31793101147624947,0.2740426946118526,0.0,0.0
