generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy,sprite_size,sprite_perimeter,sprite_perimeter_to_size_ratio,sprite_red_mean,sprite_green_mean,sprite_blue_mean,sprite_brightness_mean,sprite_red_sd,sprite_green_sd,sprite_blue_sd,sprite_brightness_sd,sprite_overflow_vertical,sprite_overflow_horizontal
1.0,Normal,2.0,Poison,Dark,0.7,42.0,3.0,325.0,80.0,80.0,50.0,40.0,50.0,25.0,190.0,50.0,65.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,246.0,51.0,0.2073170731707317,0.3934321696158138,0.4679100908656144,0.322907699665232,0.3947499867155534,0.288333797316337,0.3081487919468551,0.2331368395517831,0.2617712940883332,0.0,0.0
1.0,Normal,1.0,Poison,None,1.2,30.0,3.0,500.0,105.0,105.0,75.0,65.0,100.0,50.0,75.0,50.0,175.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,428.0,85.0,0.1985981308411215,0.454828660436137,0.390690855781565,0.5518050210738501,0.4657748457638507,0.2684714987108076,0.2325961769654522,0.3210349734820951,0.2714092931058811,0.0,0.0
1.0,Normal,2.0,Poison,Dark,1.0,52.0,3.0,500.0,105.0,105.0,75.0,65.0,100.0,50.0,75.0,50.0,175.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,428.0,85.0,0.1985981308411215,0.4477185266630016,0.4474986256184716,0.4241891148982958,0.4398020890599231,0.34282007843434,0.2961822725246517,0.2896252035494553,0.2705466677140145,0.0,0.0
1.0,Normal,1.0,Water,None,0.3,4.0,3.0,305.0,30.0,65.0,100.0,45.0,25.0,40.0,190.0,50.0,61.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,257.0,60.0,0.2334630350194552,0.367879758907454,0.3477683680476081,0.4764629587243457,0.397370361893136,0.2862726972759142,0.2583896519157518,0.3682126469386556,0.2978175312507197,0.0,0.0
1.0,Normal,2.0,Water,Ice,1.5,132.5,3.0,525.0,50.0,95.0,180.0,85.0,45.0,70.0,60.0,50.0,184.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,648.0,123.0,0.1898148148148148,0.3699648995400629,0.3529290728637134,0.4592713628661341,0.3940551117566368,0.2330536450143695,0.2258641502441014,0.2915411048690385,0.2477346579033692,0.0,0.0
1.0,Normal,2.0,Ghost,Poison,1.3,0.1,1.0,310.0,30.0,35.0,30.0,100.0,35.0,80.0,190.0,50.0,62.0,1059860.0,1.0,True,0.5,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,291.0,75.0,0.2577319587628865,0.4528131527525099,0.3867394380432585,0.5329425240886733,0.4574983716281472,0.2713047896317581,0.2472347704729135,0.3240841026332036,0.2719015143718072,0.0,0.0
1.0,Normal,2.0,Ghost,Poison,1.6,0.1,1.0,405.0,45.0,50.0,45.0,115.0,55.0,95.0,90.0,50.0,142.0,1059860.0,1.0,True,0.5,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,406.0,98.0,0.2413793103448276,0.3725876557519559,0.306944846904279,0.4847097459673524,0.3880807495411958,0.2671741326738446,0.2200302092766645,0.3399632346073448,0.272306322467974,0.0,0.0
1.0,Normal,2.0,Ghost,Poison,1.5,40.5,1.0,500.0,60.0,65.0,60.0,130.0,75.0,110.0,45.0,50.0,250.0,1059860.0,1.0,True,0.5,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,705.0,112.0,0.1588652482269503,0.4483660130718954,0.4034932554582117,0.5744068975107773,0.4754220553469615,0.2439612034984527,0.2183788939156198,0.294139257150352,0.248343003941957,0.0,0.0
1.0,Normal,2.0,Ghost,Poison,1.4,40.5,1.0,600.0,60.0,65.0,80.0,170.0,95.0,130.0,45.0,50.0,270.0,1059860.0,1.0,True,0.5,20.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.25,2.0,1.0,2.0,0.25,1.0,2.0,1.0,2.0,1.0,0.5,497.0,114.0,0.2293762575452716,0.4587288436501361,0.3526650096658382,0.4712983785063321,0.4275640772741022,0.2262703101876009,0.1468973782955711,0.2233955589883304,0.1754752786379423,0.0178571428571428,0.0
1.0,Normal,2.0,Rock,Ground,8.8,210.0,3.0,385.0,35.0,45.0,160.0,30.0,45.0,70.0,45.0,50.0,77.0,1000000.0,1.0,True,0.5,25.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,707.0,151.0,0.2135785007072135,0.4438028676817262,0.4467426574590232,0.4438028676817262,0.4447827976074918,0.2848853820066335,0.2826644827211896,0.2848853820066335,0.2841073483792736,0.0267857142857142,0.0
1.0,Normal,1.0,Psychic,None,1.0,32.4,3.0,328.0,60.0,48.0,45.0,43.0,90.0,42.0,190.0,50.0,66.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,310.0,72.0,0.232258064516129,0.522403542061986,0.4642125237191651,0.1997722960151802,0.3954627872654437,0.3663162469524009,0.3281307426226854,0.135888920645729,0.2620878410791127,0.0,0.0
1.0,Normal,1.0,Psychic,None,1.6,75.6,3.0,483.0,85.0,73.0,70.0,73.0,115.0,67.0,75.0,50.0,169.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,616.0,142.0,0.2305194805194805,0.5927680162974281,0.542602495543672,0.2804176215940922,0.4719293778117309,0.3926376298915864,0.3577294015545877,0.2374492789186096,0.3039856599043587,0.0,0.0
1.0,Normal,1.0,Water,None,0.4,6.5,3.0,325.0,30.0,105.0,90.0,25.0,25.0,50.0,225.0,50.0,65.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311.0,94.0,0.3022508038585209,0.4877876552550281,0.3360065569636214,0.2731101443792951,0.3656347855326481,0.4081566608656682,0.2898376339772159,0.2386905095580647,0.3034394582640482,0.0,0.0
1.0,Normal,1.0,Water,None,1.3,60.0,3.0,475.0,55.0,130.0,115.0,50.0,50.0,75.0,60.0,50.0,166.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,854.0,193.0,0.2259953161592506,0.6122147219543554,0.4616430178628828,0.3600541856086697,0.477970641808636,0.4116547620765327,0.3036065141437694,0.2623133487232848,0.313351481299658,0.0,0.0
1.0,Normal,1.0,Electric,None,0.5,10.4,3.0,330.0,40.0,30.0,50.0,55.0,55.0,100.0,190.0,50.0,66.0,1000000.0,1.0,False,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,148.0,36.0,0.2432432432432432,0.5121356650768416,0.3258081611022787,0.2825649178590355,0.3735029146793852,0.3593754425908289,0.2661430352227688,0.2645885954939165,0.2775545761859883,0.0,0.0
1.0,Normal,1.0,Electric,None,1.2,66.6,3.0,490.0,60.0,50.0,70.0,80.0,80.0,150.0,60.0,50.0,172.0,1000000.0,1.0,False,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,192.0,44.0,0.2291666666666666,0.6374183006535947,0.5825163398692811,0.5769607843137255,0.5989651416122004,0.4157085935040849,0.415915091737956,0.4175301510253488,0.4104022622091486,0.0,0.0
1.0,Normal,2.0,Grass,Psychic,0.4,2.5,2.0,325.0,60.0,40.0,80.0,60.0,45.0,40.0,90.0,50.0,65.0,1250000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,275.0,58.0,0.2109090909090909,0.6192370766488414,0.447885918003565,0.4181105169340463,0.4950778371954842,0.4128935577508126,0.3053952671284416,0.2898805346273841,0.3292856582865686,0.0,0.0
1.0,Normal,2.0,Grass,Psychic,2.0,120.0,2.0,530.0,95.0,95.0,85.0,125.0,75.0,55.0,45.0,50.0,186.0,1250000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,800.0,177.0,0.22125,0.4119215686274509,0.4334509803921568,0.3435686274509804,0.3963137254901961,0.3338090814874669,0.3166219017713026,0.2406989661603259,0.2910205787070383,0.0625,0.0
1.0,Normal,2.0,Grass,Dragon,10.9,415.6,2.0,530.0,95.0,105.0,85.0,125.0,75.0,45.0,45.0,50.0,186.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,756.0,165.0,0.2182539682539682,0.4690528063077083,0.4532835356364768,0.3716568108724971,0.4313310509388941,0.3423086376178543,0.3141919720943251,0.2426466838828352,0.2930633478049502,0.3035714285714285,0.0
1.0,Normal,1.0,Ground,None,0.4,6.5,3.0,320.0,50.0,50.0,95.0,40.0,50.0,35.0,190.0,50.0,64.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,231.0,63.0,0.2727272727272727,0.50291146761735,0.4810457516339869,0.4504880740174858,0.4781484310896076,0.3853121724954541,0.3754808784715543,0.3705224441552446,0.3739447334017796,0.0,0.0
1.0,Normal,1.0,Ground,None,1.0,45.0,3.0,425.0,60.0,80.0,110.0,50.0,80.0,45.0,75.0,50.0,149.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,280.0,75.0,0.2678571428571428,0.4943417366946778,0.468795518207283,0.4336134453781512,0.4655835667600374,0.3886158821040259,0.3775944276668231,0.3737392583039581,0.3761155455346264,0.0,0.0
1.0,Normal,2.0,Fire,Ghost,1.0,34.0,3.0,425.0,60.0,80.0,110.0,50.0,80.0,45.0,75.0,50.0,149.0,1000000.0,1.0,True,0.5,20.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,318.0,96.0,0.3018867924528302,0.4448390677025526,0.4967320261437908,0.4648661980515476,0.4688124306326304,0.2888807513330747,0.3440658412442653,0.2897400175743595,0.2990755098890631,0.0,0.0
1.0,Normal,1.0,Fighting,None,1.5,49.8,3.0,455.0,50.0,120.0,53.0,35.0,110.0,87.0,45.0,50.0,159.0,1000000.0,1.0,True,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,470.0,103.0,0.2191489361702127,0.4872507300792657,0.4359032123487693,0.3812682519816437,0.4348073981365595,0.328117721425113,0.2848012830288784,0.2475150275131198,0.2840539101274801,0.0,0.0
1.0,Normal,1.0,Fighting,None,1.4,50.2,3.0,455.0,50.0,105.0,79.0,35.0,110.0,76.0,45.0,50.0,159.0,1000000.0,1.0,True,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,564.0,141.0,0.25,0.5069183701849534,0.3756292587957169,0.3677026839104436,0.416750104297038,0.3541443989325333,0.2789185003483841,0.2725701601489443,0.2891770509822855,0.0,0.0
1.0,Normal,1.0,Normal,None,1.2,65.5,3.0,385.0,90.0,55.0,75.0,60.0,75.0,30.0,45.0,50.0,77.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,275.0,60.0,0.2181818181818181,0.561283422459893,0.3576470588235294,0.3527415329768271,0.4238906714200832,0.369032776399638,0.2483858765550373,0.236522437036554,0.2764544311629819,0.0,0.0
1.0,Normal,1.0,Poison,None,0.6,1.0,3.0,340.0,40.0,65.0,95.0,60.0,45.0,35.0,190.0,50.0,68.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,349.0,126.0,0.3610315186246418,0.589583684476656,0.5802011348952189,0.5201640541603461,0.563316291177407,0.2983339371565192,0.2925352621419206,0.3025964583674891,0.2636778086059943,0.0,0.0
1.0,Normal,1.0,Poison,None,1.2,9.5,3.0,490.0,65.0,90.0,120.0,85.0,70.0,60.0,60.0,50.0,172.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,880.0,246.0,0.2795454545454545,0.6001292335115864,0.5777139037433155,0.5437834224598931,0.5738755199049317,0.2817052894878696,0.2733737807660308,0.2867680075972622,0.2560597622186892,0.0803571428571428,0.0
1.0,Normal,2.0,Poison,Fairy,3.0,16.0,3.0,490.0,65.0,90.0,120.0,85.0,70.0,60.0,60.0,50.0,172.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,825.0,232.0,0.2812121212121212,0.3970671420083185,0.4172168746286393,0.3740938799762329,0.3961259655377303,0.2986321636697261,0.3156736990346456,0.2863681943971508,0.2964833549395753,0.1785714285714285,0.0
1.0,Normal,2.0,Ground,Rock,1.0,115.0,3.0,345.0,80.0,85.0,95.0,30.0,30.0,25.0,120.0,50.0,69.0,1250000.0,2.0,True,0.5,20.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,293.0,65.0,0.2218430034129692,0.3486046978518369,0.3752660108411966,0.3889580405541055,0.370942916415713,0.2454039148874941,0.2633157392034724,0.2747034286001159,0.2608017386382101,0.0,0.0
1.0,Normal,2.0,Ground,Rock,1.9,120.0,3.0,485.0,105.0,130.0,120.0,45.0,45.0,40.0,60.0,50.0,170.0,1250000.0,2.0,True,0.5,20.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,928.0,159.0,0.1713362068965517,0.4957065584854632,0.487960615280595,0.4872464503042596,0.4903045413567726,0.3072110272115331,0.2949663618710724,0.2928549918479725,0.295220188919662,0.0,0.0
1.0,Normal,1.0,Normal,None,1.1,34.6,3.0,450.0,250.0,5.0,5.0,35.0,105.0,50.0,30.0,140.0,395.0,800000.0,1.0,True,0.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,261.0,55.0,0.210727969348659,0.6347832619637893,0.4502742093005785,0.436090451506273,0.5070493075902136,0.3971898182905388,0.298458492276428,0.2893214975797155,0.3241896001359532,0.0,0.0
1.0,Normal,1.0,Grass,None,1.0,35.0,3.0,435.0,65.0,55.0,115.0,100.0,40.0,60.0,45.0,50.0,87.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,50.0,0.2109704641350211,0.2650119963597253,0.3281542152726069,0.417374038222884,0.3368467499517388,0.2040370137841629,0.2428300966821461,0.3473717471317737,0.247309084501296,0.0,0.0
1.0,Normal,1.0,Normal,None,2.2,80.0,3.0,490.0,105.0,95.0,80.0,40.0,80.0,90.0,45.0,50.0,172.0,1000000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,696.0,108.0,0.1551724137931034,0.509217940049583,0.4231237322515213,0.3585756141537075,0.4303057621516039,0.3221140340486905,0.2745623018687491,0.2220940126375473,0.2651390802861179,0.0,0.0
1.0,Normal,1.0,Normal,None,2.2,100.0,1.0,590.0,105.0,125.0,100.0,60.0,100.0,100.0,45.0,50.0,207.0,1000000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,367.0,87.0,0.2370572207084468,0.5087246887855961,0.4448255596516536,0.3954266175134905,0.4496589553169134,0.2596010414991543,0.2294174478643313,0.2002805442471558,0.2193530243953038,0.0,0.0
1.0,Normal,1.0,Water,None,0.4,8.0,3.0,295.0,30.0,40.0,70.0,70.0,25.0,60.0,225.0,50.0,59.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,175.0,49.0,0.28,0.3278879551820728,0.4723809523809524,0.572952380952381,0.4577404295051355,0.2688677617603707,0.3457040043463418,0.4293729205992599,0.3269813093210355,0.0,0.0
1.0,Normal,1.0,Water,None,1.2,25.0,3.0,440.0,55.0,65.0,95.0,95.0,45.0,85.0,75.0,50.0,154.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,275.0,66.0,0.24,0.3247914438502673,0.4669376114081996,0.5723493761140819,0.4546928104575163,0.2626232477814172,0.3268240339504968,0.4104833836890335,0.3118251113704048,0.0,0.0
1.0,Normal,1.0,Water,None,0.6,15.0,3.0,320.0,45.0,67.0,60.0,35.0,50.0,63.0,225.0,50.0,64.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,232.0,64.0,0.2758620689655172,0.5808992562542259,0.4831304935767411,0.4613590263691683,0.5084629254000451,0.406289471300977,0.3801328447839864,0.3737421747275685,0.3764942975627307,0.0,0.0
1.0,Normal,1.0,Water,None,1.3,39.0,3.0,450.0,80.0,92.0,65.0,65.0,80.0,68.0,60.0,50.0,158.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,708.0,115.0,0.1624293785310734,0.6257616040766588,0.530702337432148,0.5164617259333112,0.5576418891473727,0.3907256927036807,0.3479072569135029,0.3463191445126443,0.3493679116732309,0.0,0.0
1.0,Normal,1.0,Water,None,0.8,34.5,3.0,340.0,30.0,45.0,55.0,70.0,55.0,85.0,225.0,50.0,68.0,1250000.0,1.0,False,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,177.0,51.0,0.288135593220339,0.4500276946936967,0.3624681511022488,0.2362689708651822,0.3495882722203759,0.3596862403138385,0.2990960615359205,0.1852588291127624,0.2735620732796646,0.0,0.0
1.0,Normal,2.0,Water,Psychic,1.1,80.0,3.0,520.0,60.0,75.0,85.0,100.0,85.0,115.0,60.0,50.0,182.0,1250000.0,1.0,False,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,235.0,51.0,0.2170212765957447,0.3677930746766792,0.3471005423445973,0.3623195661243221,0.3590710610485328,0.2848194959557824,0.269240167804528,0.2920017320572822,0.2489328639302317,0.0,0.0
1.0,Normal,2.0,Psychic,Fairy,1.3,54.5,3.0,460.0,40.0,45.0,65.0,100.0,120.0,90.0,45.0,50.0,161.0,1000000.0,1.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,596.0,156.0,0.261744966442953,0.4576391630477694,0.4125674430846163,0.448888011580471,0.4396982059042857,0.3927712530780157,0.3273200682198289,0.3408742071358296,0.3414194539226881,0.0,0.0
1.0,Normal,2.0,Psychic,Ice,1.4,56.8,3.0,460.0,50.0,65.0,65.0,90.0,90.0,100.0,45.0,50.0,161.0,1000000.0,1.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.5,1.0,1.0,0.5,1.0,1.0,1.5,0.0,1.0,1.5,1.0,596.0,158.0,0.2651006711409396,0.4234307145677063,0.4654165021713383,0.511810764574286,0.4668859937711102,0.3666810090587199,0.3488371525593355,0.374038444961064,0.356230326721178,0.0357142857142857,0.0
1.0,Normal,2.0,Bug,Flying,1.5,56.0,3.0,500.0,70.0,110.0,80.0,55.0,80.0,105.0,45.0,50.0,100.0,1000000.0,1.0,True,0.5,25.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,680.0,149.0,0.2191176470588235,0.3721337946943483,0.5019607843137256,0.3411303344867358,0.4050749711649365,0.2824221519233597,0.3391454747960074,0.2321952757566057,0.2758230364082679,0.0,0.0
1.0,Normal,2.0,Ice,Psychic,1.4,40.6,3.0,455.0,65.0,50.0,35.0,115.0,95.0,95.0,45.0,50.0,159.0,1000000.0,1.0,True,0.0,25.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,751.0,100.0,0.133155792276964,0.6474191274379258,0.49703140910159,0.4517479961358711,0.5320661775584623,0.3562735632394594,0.3280397214259798,0.2903196190999628,0.3032614851638779,0.0,0.0
1.0,Normal,1.0,Electric,None,1.1,30.0,2.0,490.0,65.0,83.0,57.0,95.0,85.0,105.0,45.0,50.0,172.0,1000000.0,1.0,True,0.75,25.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,611.0,155.0,0.2536824877250409,0.5043227110811591,0.4602162960110394,0.2509290459227881,0.4051560176716622,0.3945439480977364,0.354438520175403,0.1957076109258899,0.2896381256179284,0.0,0.0
1.0,Normal,1.0,Fire,None,1.3,44.5,2.0,495.0,65.0,95.0,57.0,100.0,85.0,93.0,45.0,50.0,173.0,1000000.0,1.0,True,0.75,25.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,637.0,157.0,0.2464678178963893,0.5854895804475635,0.3860251793024902,0.2461538461538461,0.4058895353013,0.3902238111518998,0.3028264506641727,0.1962678973141209,0.268820967879559,0.0,0.0
1.0,Normal,1.0,Bug,None,1.5,55.0,3.0,500.0,65.0,125.0,100.0,55.0,70.0,85.0,45.0,50.0,175.0,1250000.0,1.0,True,0.5,25.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,613.0,139.0,0.2267536704730832,0.4830246617407158,0.4386527204682852,0.4068707417714231,0.4428493746601413,0.3333302480964145,0.3097980249091858,0.3093509710407108,0.314128118762318,0.0,0.0
1.0,Normal,2.0,Bug,Flying,1.7,59.0,1.0,600.0,65.0,155.0,120.0,65.0,90.0,105.0,45.0,50.0,210.0,1250000.0,1.0,True,0.5,25.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,517.0,127.0,0.2456479690522243,0.5316645807259074,0.4578829597603064,0.3571889103803998,0.4489121502888712,0.2894158195417132,0.2381440943887309,0.2188381790085788,0.2266105595468504,0.0,0.0
1.0,Normal,1.0,Normal,None,1.4,88.4,3.0,490.0,75.0,100.0,95.0,40.0,70.0,110.0,45.0,50.0,172.0,1250000.0,1.0,True,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,726.0,187.0,0.2575757575757575,0.4315670069680765,0.3608707394803651,0.2855939069842813,0.3593438844775743,0.3247787559445205,0.2558843923980338,0.2105540923529882,0.2559038990633417,0.0,0.0
1.0,Normal,1.0,Water,None,0.9,10.0,2.0,200.0,20.0,10.0,55.0,15.0,20.0,80.0,255.0,50.0,40.0,1250000.0,2.0,True,0.5,5.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,286.0,76.0,0.2657342657342657,0.5457836281365693,0.3940765117235705,0.2970245440833676,0.4122948946478358,0.4098881359558323,0.3332816656492087,0.2819631102667504,0.3175200438441281,0.0,0.0
1.0,Normal,2.0,Water,Flying,6.5,235.0,2.0,540.0,95.0,125.0,79.0,60.0,100.0,81.0,45.0,50.0,189.0,1250000.0,2.0,True,0.5,5.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,802.0,193.0,0.240648379052369,0.3193291281599922,0.4393281502127035,0.4864700992616497,0.4150424592114484,0.3270087300561417,0.3134796338862488,0.3492447379523494,0.3007637582623351,0.0089285714285714,0.0
1.0,Normal,2.0,Water,Dark,6.5,305.0,1.0,640.0,95.0,155.0,109.0,70.0,130.0,81.0,45.0,50.0,224.0,1250000.0,2.0,True,0.5,5.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,515.0,144.0,0.2796116504854369,0.416508661717114,0.4418427565200838,0.464747763182943,0.4410330604733803,0.2615396855202143,0.2319669503975857,0.2718155943894406,0.2141846095893379,0.0267857142857142,0.0
